gene_id	gene_name	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
MM_RS09465	MM_RS09465	63.398	63.398	63.398	63.398	63.398	63.398	63.398	63.398
MM_RS09470	MM_RS09470	816	816	816	816	816	816	816	816
MM_RS09475	MM_RS09475	1572	1572	1572	1572	1572	1572	1572	1572
MM_RS09480	MM_RS09480	1332	1332	1332	1332	1332	1332	1332	1332
MM_RS09485	MM_RS09485	828	828	828	828	828	828	828	828
MM_RS09490	MM_RS09490	489	489	489	489	489	489	489	489
MM_RS09505	MM_RS09505	1284	1284	1284	1284	1284	1284	1284	1284
MM_RS09510	MM_RS09510	813	813	813	813	813	813	813	813
MM_RS09515	MM_RS09515	474	474	474	474	474	474	474	474
MM_RS09520	MM_RS09520	141	141	141	141	141	141	141	141
MM_RS09525	MM_RS09525	1956	1956	1956	1956	1956	1956	1956	1956
MM_RS09530	MM_RS09530	609	609	609	609	609	609	609	609
MM_RS09535	MM_RS09535	49.56	49.56	49.56	49.56	49.56	49.56	49.56	49.56
MM_RS09540	MM_RS09540	858	858	858	858	858	858	858	858
MM_RS09545	MM_RS09545	525	525	525	525	525	525	525	525
MM_RS09550	MM_RS09550	630	630	630	630	630	630	630	630
MM_RS09555	MM_RS09555	1080	1080	1080	1080	1080	1080	1080	1080
MM_RS09560	MM_RS09560	486	486	486	486	486	486	486	486
MM_RS09565	MM_RS09565	474	474	474	474	474	474	474	474
MM_RS09570	MM_RS09570	849	849	849	849	849	849	849	849
MM_RS09580	MM_RS09580	1020	1020	1020	1020	1020	1020	1020	1020
MM_RS09590	MM_RS09590	990	990	990	990	990	990	990	990
MM_RS09595	MM_RS09595	906	906	906	906	906	906	906	906
MM_RS09600	MM_RS09600	489	489	489	489	489	489	489	489
MM_RS09605	MM_RS09605	570	570	570	570	570	570	570	570
MM_RS09610	MM_RS09610	549	549	549	549	549	549	549	549
MM_RS09615	MM_RS09615	804	804	804	804	804	804	804	804
MM_RS09620	MM_RS09620	819	819	819	819	819	819	819	819
MM_RS09625	MM_RS09625	798	798	798	798	798	798	798	798
MM_RS09630	MM_RS09630	1674	1674	1674	1674	1674	1674	1674	1674
MM_RS09635	MM_RS09635	792	792	792	792	792	792	792	792
MM_RS09640	MM_RS09640	348	348	348	348	348	348	348	348
MM_RS09645	MM_RS09645	1059	1059	1059	1059	1059	1059	1059	1059
MM_RS09650	MM_RS09650	321	321	321	321	321	321	321	321
MM_RS09655	MM_RS09655	348	348	348	348	348	348	348	348
MM_RS09660	MM_RS09660	216	216	216	216	216	216	216	216
MM_RS09665	MM_RS09665	735	735	735	735	735	735	735	735
MM_RS09675	MM_RS09675	90.014	90.014	90.014	90.014	90.014	90.014	90.014	90.014
MM_RS09680	MM_RS09680	1200	1200	1200	1200	1200	1200	1200	1200
MM_RS09685	MM_RS09685	2010	2010	2010	2010	2010	2010	2010	2010
MM_RS09695	MM_RS09695	2.971	2.971	2.971	2.971	2.971	2.971	2.971	2.971
MM_RS09700	MM_RS09700	435	435	435	435	435	435	435	435
MM_RS09705	MM_RS09705	231	231	231	231	231	231	231	231
MM_RS09710	MM_RS09710	1068	1068	1068	1068	1068	1068	1068	1068
MM_RS09715	MM_RS09715	762	762	762	762	762	762	762	762
MM_RS09720	MM_RS09720	1977	1977	1977	1977	1977	1977	1977	1977
MM_RS09725	MM_RS09725	420	420	420	420	420	420	420	420
MM_RS09730	MM_RS09730	858	858	858	858	858	858	858	858
MM_RS09735	MM_RS09735	444	444	444	444	444	444	444	444
MM_RS09740	MM_RS09740	801	801	801	801	801	801	801	801
MM_RS09745	MM_RS09745	129	129	129	129	129	129	129	129
MM_RS09750	MM_RS09750	1011	1011	1011	1011	1011	1011	1011	1011
MM_RS09755	MM_RS09755	189	189	189	189	189	189	189	189
MM_RS09760	MM_RS09760	405	405	405	405	405	405	405	405
MM_RS09765	MM_RS09765	315	315	315	315	315	315	315	315
MM_RS09770	MM_RS09770	1113	1113	1113	1113	1113	1113	1113	1113
MM_RS09775	MM_RS09775	738	738	738	738	738	738	738	738
MM_RS09780	MM_RS09780	522	522	522	522	522	522	522	522
MM_RS09785	MM_RS09785	1479	1479	1479	1479	1479	1479	1479	1479
MM_RS09790	MM_RS09790	474	474	474	474	474	474	474	474
MM_RS09795	MM_RS09795	945	945	945	945	945	945	945	945
MM_RS09800	MM_RS09800	1155	1155	1155	1155	1155	1155	1155	1155
MM_RS09805	MM_RS09805	1389	1389	1389	1389	1389	1389	1389	1389
MM_RS09810	MM_RS09810	1170	1170	1170	1170	1170	1170	1170	1170
MM_RS09825	MM_RS09825	1605	1605	1605	1605	1605	1605	1605	1605
MM_RS09830	MM_RS09830	1593	1593	1593	1593	1593	1593	1593	1593
MM_RS09835	MM_RS09835	2.918	2.918	2.918	2.918	2.918	2.918	2.918	2.918
MM_RS09840	MM_RS09840	312	312	312	312	312	312	312	312
MM_RS09845	MM_RS09845	1818	1818	1818	1818	1818	1818	1818	1818
MM_RS09850	MM_RS09850	618	618	618	618	618	618	618	618
MM_RS09855	MM_RS09855	102.002	102.002	102.002	102.002	102.002	102.002	102.002	102.002
MM_RS09860	MM_RS09860	507	507	507	507	507	507	507	507
MM_RS09865	MM_RS09865	252	252	252	252	252	252	252	252
MM_RS09870	MM_RS09870	342	342	342	342	342	342	342	342
MM_RS09875	MM_RS09875	327	327	327	327	327	327	327	327
MM_RS09880	MM_RS09880	294	294	294	294	294	294	294	294
MM_RS09885	MM_RS09885	345	345	345	345	345	345	345	345
MM_RS09890	MM_RS09890	225	225	225	225	225	225	225	225
MM_RS09895	MM_RS09895	393	393	393	393	393	393	393	393
MM_RS09905	MM_RS09905	1866	1866	1866	1866	1866	1866	1866	1866
MM_RS09910	MM_RS09910	444	444	444	444	444	444	444	444
MM_RS09915	MM_RS09915	1272	1272	1272	1272	1272	1272	1272	1272
MM_RS09920	MM_RS09920	255	255	255	255	255	255	255	255
MM_RS09925	MM_RS09925	768	768	768	768	768	768	768	768
MM_RS09930	MM_RS09930	708	708	708	708	708	708	708	708
MM_RS09935	MM_RS09935	1677	1677	1677	1677	1677	1677	1677	1677
MM_RS09940	MM_RS09940	1386	1386	1386	1386	1386	1386	1386	1386
MM_RS09945	MM_RS09945	2745	2745	2745	2745	2745	2745	2745	2745
MM_RS09950	MM_RS09950	2670	2670	2670	2670	2670	2670	2670	2670
MM_RS09955	MM_RS09955	141	141	141	141	141	141	141	141
MM_RS09960	MM_RS09960	189	189	189	189	189	189	189	189
MM_RS09965	MM_RS09965	342	342	342	342	342	342	342	342
MM_RS09970	MM_RS09970	153	153	153	153	153	153	153	153
MM_RS09975	MM_RS09975	78.072	78.072	78.072	78.072	78.072	78.072	78.072	78.072
MM_RS09980	MM_RS09980	84.033	84.033	84.033	84.033	84.033	84.033	84.033	84.033
MM_RS09985	MM_RS09985	243	243	243	243	243	243	243	243
MM_RS09990	MM_RS09990	234	234	234	234	234	234	234	234
MM_RS09995	MM_RS09995	135	135	135	135	135	135	135	135
MM_RS10000	MM_RS10000	2436	2436	2436	2436	2436	2436	2436	2436
MM_RS10005	MM_RS10005	384	384	384	384	384	384	384	384
MM_RS10010	MM_RS10010	909	909	909	909	909	909	909	909
MM_RS10015	MM_RS10015	1095	1095	1095	1095	1095	1095	1095	1095
MM_RS10020	MM_RS10020	1575	1575	1575	1575	1575	1575	1575	1575
MM_RS10025	MM_RS10025	876	876	876	876	876	876	876	876
MM_RS10030	MM_RS10030	783	783	783	783	783	783	783	783
MM_RS10035	MM_RS10035	570	570	570	570	570	570	570	570
MM_RS10040	MM_RS10040	711	711	711	711	711	711	711	711
MM_RS10045	MM_RS10045	975	975	975	975	975	975	975	975
MM_RS10050	MM_RS10050	453	453	453	453	453	453	453	453
MM_RS10060	MM_RS10060	705	705	705	705	705	705	705	705
MM_RS10065	MM_RS10065	546	546	546	546	546	546	546	546
MM_RS10070	MM_RS10070	573	573	573	573	573	573	573	573
MM_RS10075	MM_RS10075	744	744	744	744	744	744	744	744
MM_RS10080	MM_RS10080	681	681	681	681	681	681	681	681
MM_RS10085	MM_RS10085	831	831	831	831	831	831	831	831
MM_RS10090	MM_RS10090	174	174	174	174	174	174	174	174
MM_RS10095	MM_RS10095	1047	1047	1047	1047	1047	1047	1047	1047
MM_RS10100	MM_RS10100	810	810	810	810	810	810	810	810
MM_RS10105	MM_RS10105	978	978	978	978	978	978	978	978
MM_RS10110	MM_RS10110	651	651	651	651	651	651	651	651
MM_RS10115	MM_RS10115	1983	1983	1983	1983	1983	1983	1983	1983
MM_RS10120	MM_RS10120	49.56	49.56	49.56	49.56	49.56	49.56	49.56	49.56
MM_RS10125	MM_RS10125	1027	1027	1027	1027	1027	1027	1027	1027
MM_RS10130	MM_RS10130	510	510	510	510	510	510	510	510
MM_RS10135	MM_RS10135	1005	1005	1005	1005	1005	1005	1005	1005
MM_RS10140	MM_RS10140	270	270	270	270	270	270	270	270
MM_RS10145	MM_RS10145	78.072	78.072	78.072	78.072	78.072	78.072	78.072	78.072
MM_RS10150	MM_RS10150	306	306	306	306	306	306	306	306
MM_RS10155	MM_RS10155	162	162	162	162	162	162	162	162
MM_RS10160	MM_RS10160	198	198	198	198	198	198	198	198
MM_RS10165	MM_RS10165	2043	2043	2043	2043	2043	2043	2043	2043
MM_RS10170	MM_RS10170	1023	1023	1023	1023	1023	1023	1023	1023
MM_RS10175	MM_RS10175	804	804	804	804	804	804	804	804
MM_RS10180	MM_RS10180	582	582	582	582	582	582	582	582
MM_RS10185	MM_RS10185	108.001	108.001	108.001	108.001	108.001	108.001	108.001	108.001
MM_RS10190	MM_RS10190	774	774	774	774	774	774	774	774
MM_RS10195	MM_RS10195	600	600	600	600	600	600	600	600
MM_RS10200	MM_RS10200	591	591	591	591	591	591	591	591
MM_RS10205	MM_RS10205	609	609	609	609	609	609	609	609
MM_RS10210	MM_RS10210	1251	1251	1251	1251	1251	1251	1251	1251
MM_RS10215	MM_RS10215	393	393	393	393	393	393	393	393
MM_RS10220	MM_RS10220	246	246	246	246	246	246	246	246
MM_RS10225	MM_RS10225	1494	1494	1494	1494	1494	1494	1494	1494
MM_RS10230	MM_RS10230	441	441	441	441	441	441	441	441
MM_RS10235	MM_RS10235	1860	1860	1860	1860	1860	1860	1860	1860
MM_RS10240	MM_RS10240	429	429	429	429	429	429	429	429
MM_RS10245	MM_RS10245	609	609	609	609	609	609	609	609
MM_RS10250	MM_RS10250	1569	1569	1569	1569	1569	1569	1569	1569
MM_RS10255	MM_RS10255	1155	1155	1155	1155	1155	1155	1155	1155
MM_RS10260	MM_RS10260	234	234	234	234	234	234	234	234
MM_RS10265	MM_RS10265	2.953	2.953	2.953	2.953	2.953	2.953	2.953	2.953
MM_RS10270	MM_RS10270	1623	1623	1623	1623	1623	1623	1623	1623
MM_RS10275	MM_RS10275	4869	4869	4869	4869	4869	4869	4869	4869
MM_RS10280	MM_RS10280	297	297	297	297	297	297	297	297
MM_RS10285	MM_RS10285	318	318	318	318	318	318	318	318
MM_RS10290	MM_RS10290	855	855	855	855	855	855	855	855
MM_RS10295	MM_RS10295	75.104	75.104	75.104	75.104	75.104	75.104	75.104	75.104
MM_RS10310	MM_RS10310	168	168	168	168	168	168	168	168
MM_RS10315	MM_RS10315	687	687	687	687	687	687	687	687
MM_RS10320	MM_RS10320	639	639	639	639	639	639	639	639
MM_RS10335	MM_RS10335	579	579	579	579	579	579	579	579
MM_RS10340	MM_RS10340	618	618	618	618	618	618	618	618
MM_RS10345	MM_RS10345	744	744	744	744	744	744	744	744
MM_RS10350	MM_RS10350	1596	1596	1596	1596	1596	1596	1596	1596
MM_RS10355	MM_RS10355	1425	1425	1425	1425	1425	1425	1425	1425
MM_RS10360	MM_RS10360	3765	3765	3765	3765	3765	3765	3765	3765
MM_RS10365	MM_RS10365	1569	1569	1569	1569	1569	1569	1569	1569
MM_RS10370	MM_RS10370	1371	1371	1371	1371	1371	1371	1371	1371
MM_RS10375	MM_RS10375	444	444	444	444	444	444	444	444
MM_RS10380	MM_RS10380	1545	1545	1545	1545	1545	1545	1545	1545
MM_RS10385	MM_RS10385	1929	1929	1929	1929	1929	1929	1929	1929
MM_RS10390	MM_RS10390	2652	2652	2652	2652	2652	2652	2652	2652
MM_RS10395	MM_RS10395	759	759	759	759	759	759	759	759
MM_RS10400	MM_RS10400	741	741	741	741	741	741	741	741
MM_RS10405	MM_RS10405	707	707	707	707	707	707	707	707
MM_RS10410	MM_RS10410	627	627	627	627	627	627	627	627
MM_RS10415	MM_RS10415	501	501	501	501	501	501	501	501
MM_RS10420	MM_RS10420	1221	1221	1221	1221	1221	1221	1221	1221
MM_RS10425	MM_RS10425	399	399	399	399	399	399	399	399
MM_RS10430	MM_RS10430	639	639	639	639	639	639	639	639
MM_RS10435	MM_RS10435	186	186	186	186	186	186	186	186
MM_RS10440	MM_RS10440	1225	1225	1225	1225	1225	1225	1225	1225
MM_RS10445	MM_RS10445	2657	2657	2657	2657	2657	2657	2657	2657
MM_RS10450	MM_RS10450	4.1	4.1	4.1	4.1	4.1	4.1	4.1	4.1
MM_RS10455	MM_RS10455	213	213	213	213	213	213	213	213
MM_RS10460	MM_RS10460	171	171	171	171	171	171	171	171
MM_RS10465	MM_RS10465	990	990	990	990	990	990	990	990
MM_RS10470	MM_RS10470	1830	1830	1830	1830	1830	1830	1830	1830
MM_RS10475	MM_RS10475	213	213	213	213	213	213	213	213
MM_RS10480	MM_RS10480	1770	1770	1770	1770	1770	1770	1770	1770
MM_RS10485	MM_RS10485	717	717	717	717	717	717	717	717
MM_RS10490	MM_RS10490	480	480	480	480	480	480	480	480
MM_RS10495	MM_RS10495	300	300	300	300	300	300	300	300
MM_RS10500	MM_RS10500	333	333	333	333	333	333	333	333
MM_RS10510	MM_RS10510	246	246	246	246	246	246	246	246
MM_RS10515	MM_RS10515	531	531	531	531	531	531	531	531
MM_RS10520	MM_RS10520	276	276	276	276	276	276	276	276
MM_RS10525	MM_RS10525	3060	3060	3060	3060	3060	3060	3060	3060
MM_RS10530	MM_RS10530	459	459	459	459	459	459	459	459
MM_RS10535	MM_RS10535	1185	1185	1185	1185	1185	1185	1185	1185
MM_RS10540	MM_RS10540	1155	1155	1155	1155	1155	1155	1155	1155
MM_RS10545	MM_RS10545	633	633	633	633	633	633	633	633
MM_RS10550	MM_RS10550	1983	1983	1983	1983	1983	1983	1983	1983
MM_RS10555	MM_RS10555	465	465	465	465	465	465	465	465
MM_RS10560	MM_RS10560	357	357	357	357	357	357	357	357
MM_RS10565	MM_RS10565	537	537	537	537	537	537	537	537
MM_RS10570	MM_RS10570	177	177	177	177	177	177	177	177
MM_RS10575	MM_RS10575	228	228	228	228	228	228	228	228
MM_RS10580	MM_RS10580	342	342	342	342	342	342	342	342
MM_RS10585	MM_RS10585	1032	1032	1032	1032	1032	1032	1032	1032
MM_RS10590	MM_RS10590	261	261	261	261	261	261	261	261
MM_RS10595	MM_RS10595	534	534	534	534	534	534	534	534
MM_RS10600	MM_RS10600	384	384	384	384	384	384	384	384
MM_RS10605	MM_RS10605	147	147	147	147	147	147	147	147
MM_RS10610	MM_RS10610	894	894	894	894	894	894	894	894
MM_RS10615	MM_RS10615	507	507	507	507	507	507	507	507
MM_RS10625	MM_RS10625	1338	1338	1338	1338	1338	1338	1338	1338
MM_RS10635	MM_RS10635	1257	1257	1257	1257	1257	1257	1257	1257
MM_RS10640	MM_RS10640	501	501	501	501	501	501	501	501
MM_RS10645	MM_RS10645	213	213	213	213	213	213	213	213
MM_RS10650	MM_RS10650	813	813	813	813	813	813	813	813
MM_RS10655	MM_RS10655	558	558	558	558	558	558	558	558
MM_RS10660	MM_RS10660	462	462	462	462	462	462	462	462
MM_RS10665	MM_RS10665	693	693	693	693	693	693	693	693
MM_RS10670	MM_RS10670	393	393	393	393	393	393	393	393
MM_RS10675	MM_RS10675	837	837	837	837	837	837	837	837
MM_RS10680	MM_RS10680	1341	1341	1341	1341	1341	1341	1341	1341
MM_RS10685	MM_RS10685	1086	1086	1086	1086	1086	1086	1086	1086
MM_RS10690	MM_RS10690	468	468	468	468	468	468	468	468
MM_RS10695	MM_RS10695	480	480	480	480	480	480	480	480
MM_RS10700	MM_RS10700	417	417	417	417	417	417	417	417
MM_RS10705	MM_RS10705	1092	1092	1092	1092	1092	1092	1092	1092
MM_RS10710	MM_RS10710	309	309	309	309	309	309	309	309
MM_RS10715	MM_RS10715	660	660	660	660	660	660	660	660
MM_RS10720	MM_RS10720	921	921	921	921	921	921	921	921
MM_RS10725	MM_RS10725	1065	1065	1065	1065	1065	1065	1065	1065
MM_RS10730	MM_RS10730	684	684	684	684	684	684	684	684
MM_RS10735	MM_RS10735	57.716	57.716	57.716	57.716	57.716	57.716	57.716	57.716
MM_RS10740	MM_RS10740	2730	2730	2730	2730	2730	2730	2730	2730
MM_RS10745	MM_RS10745	666	666	666	666	666	666	666	666
MM_RS10750	MM_RS10750	765	765	765	765	765	765	765	765
MM_RS10760	MM_RS10760	720	720	720	720	720	720	720	720
MM_RS10765	MM_RS10765	1083	1083	1083	1083	1083	1083	1083	1083
MM_RS10770	MM_RS10770	594	594	594	594	594	594	594	594
MM_RS10775	MM_RS10775	288	288	288	288	288	288	288	288
MM_RS10780	MM_RS10780	243	243	243	243	243	243	243	243
MM_RS10785	MM_RS10785	654	654	654	654	654	654	654	654
MM_RS10790	MM_RS10790	504	504	504	504	504	504	504	504
MM_RS10795	MM_RS10795	804	804	804	804	804	804	804	804
MM_RS10800	MM_RS10800	513	513	513	513	513	513	513	513
MM_RS10805	MM_RS10805	1263	1263	1263	1263	1263	1263	1263	1263
MM_RS10810	MM_RS10810	1161	1161	1161	1161	1161	1161	1161	1161
MM_RS10815	MM_RS10815	612	612	612	612	612	612	612	612
MM_RS10820	MM_RS10820	1263	1263	1263	1263	1263	1263	1263	1263
MM_RS10825	MM_RS10825	363	363	363	363	363	363	363	363
MM_RS10830	MM_RS10830	2271	2271	2271	2271	2271	2271	2271	2271
MM_RS10840	MM_RS10840	1023	1023	1023	1023	1023	1023	1023	1023
MM_RS10845	MM_RS10845	669	669	669	669	669	669	669	669
MM_RS10850	MM_RS10850	1653	1653	1653	1653	1653	1653	1653	1653
MM_RS10855	MM_RS10855	453	453	453	453	453	453	453	453
MM_RS10860	MM_RS10860	369	369	369	369	369	369	369	369
MM_RS10865	MM_RS10865	792	792	792	792	792	792	792	792
MM_RS10870	MM_RS10870	414	414	414	414	414	414	414	414
MM_RS10880	MM_RS10880	1008	1008	1008	1008	1008	1008	1008	1008
MM_RS10885	MM_RS10885	639	639	639	639	639	639	639	639
MM_RS10890	MM_RS10890	1281	1281	1281	1281	1281	1281	1281	1281
MM_RS10900	MM_RS10900	468	468	468	468	468	468	468	468
MM_RS10910	MM_RS10910	999	999	999	999	999	999	999	999
MM_RS10920	MM_RS10920	930	930	930	930	930	930	930	930
MM_RS10925	MM_RS10925	1455	1455	1455	1455	1455	1455	1455	1455
MM_RS10930	MM_RS10930	744	744	744	744	744	744	744	744
MM_RS10935	MM_RS10935	876	876	876	876	876	876	876	876
MM_RS10940	MM_RS10940	303	303	303	303	303	303	303	303
MM_RS10945	MM_RS10945	867	867	867	867	867	867	867	867
MM_RS10950	MM_RS10950	675	675	675	675	675	675	675	675
MM_RS10955	MM_RS10955	687	687	687	687	687	687	687	687
MM_RS10960	MM_RS10960	1116	1116	1116	1116	1116	1116	1116	1116
MM_RS10970	MM_RS10970	375	375	375	375	375	375	375	375
MM_RS10975	MM_RS10975	381	381	381	381	381	381	381	381
MM_RS10980	MM_RS10980	471	471	471	471	471	471	471	471
MM_RS10985	MM_RS10985	255	255	255	255	255	255	255	255
MM_RS10995	MM_RS10995	114	114	114	114	114	114	114	114
MM_RS11000	MM_RS11000	864	864	864	864	864	864	864	864
MM_RS11005	MM_RS11005	612	612	612	612	612	612	612	612
MM_RS11010	MM_RS11010	99.004	99.004	99.004	99.004	99.004	99.004	99.004	99.004
MM_RS11015	MM_RS11015	567	567	567	567	567	567	567	567
MM_RS11020	MM_RS11020	261	261	261	261	261	261	261	261
MM_RS11025	MM_RS11025	306	306	306	306	306	306	306	306
MM_RS11030	MM_RS11030	774	774	774	774	774	774	774	774
MM_RS11035	MM_RS11035	54.94	54.94	54.94	54.94	54.94	54.94	54.94	54.94
MM_RS11040	MM_RS11040	183	183	183	183	183	183	183	183
MM_RS11045	MM_RS11045	180	180	180	180	180	180	180	180
MM_RS11050	MM_RS11050	249	249	249	249	249	249	249	249
MM_RS11055	MM_RS11055	201	201	201	201	201	201	201	201
MM_RS11060	MM_RS11060	558	558	558	558	558	558	558	558
MM_RS11065	MM_RS11065	348	348	348	348	348	348	348	348
MM_RS11070	MM_RS11070	20.776	20.776	20.776	20.776	20.776	20.776	20.776	20.776
MM_RS11075	MM_RS11075	243	243	243	243	243	243	243	243
MM_RS11080	MM_RS11080	381	381	381	381	381	381	381	381
MM_RS11085	MM_RS11085	285	285	285	285	285	285	285	285
MM_RS11090	MM_RS11090	303	303	303	303	303	303	303	303
MM_RS11095	MM_RS11095	375	375	375	375	375	375	375	375
MM_RS11100	MM_RS11100	480	480	480	480	480	480	480	480
MM_RS11105	MM_RS11105	312	312	312	312	312	312	312	312
MM_RS11110	MM_RS11110	273	273	273	273	273	273	273	273
MM_RS11115	MM_RS11115	1326	1326	1326	1326	1326	1326	1326	1326
MM_RS11120	MM_RS11120	498	498	498	498	498	498	498	498
MM_RS11125	MM_RS11125	360	360	360	360	360	360	360	360
MM_RS11130	MM_RS11130	129	129	129	129	129	129	129	129
MM_RS11135	MM_RS11135	396	396	396	396	396	396	396	396
MM_RS11140	MM_RS11140	471	471	471	471	471	471	471	471
MM_RS11145	MM_RS11145	393	393	393	393	393	393	393	393
MM_RS11150	MM_RS11150	867	867	867	867	867	867	867	867
MM_RS11155	MM_RS11155	3.124	3.124	3.124	3.124	3.124	3.124	3.124	3.124
MM_RS11160	MM_RS11160	339	339	339	339	339	339	339	339
MM_RS11165	MM_RS11165	510	510	510	510	510	510	510	510
MM_RS11170	MM_RS11170	231	231	231	231	231	231	231	231
MM_RS11175	MM_RS11175	651	651	651	651	651	651	651	651
MM_RS11180	MM_RS11180	3.225	3.225	3.225	3.225	3.225	3.225	3.225	3.225
MM_RS11185	MM_RS11185	3.164	3.164	3.164	3.164	3.164	3.164	3.164	3.164
MM_RS11190	MM_RS11190	1311	1311	1311	1311	1311	1311	1311	1311
MM_RS11195	MM_RS11195	303	303	303	303	303	303	303	303
MM_RS11200	MM_RS11200	396	396	396	396	396	396	396	396
MM_RS11205	MM_RS11205	198	198	198	198	198	198	198	198
MM_RS11210	MM_RS11210	522	522	522	522	522	522	522	522
MM_RS11215	MM_RS11215	144	144	144	144	144	144	144	144
MM_RS11230	MM_RS11230	1154	1154	1154	1154	1154	1154	1154	1154
MM_RS11235	MM_RS11235	111	111	111	111	111	111	111	111
MM_RS11240	MM_RS11240	1002	1002	1002	1002	1002	1002	1002	1002
MM_RS11245	MM_RS11245	1626	1626	1626	1626	1626	1626	1626	1626
MM_RS11250	MM_RS11250	663	663	663	663	663	663	663	663
MM_RS11255	MM_RS11255	336	336	336	336	336	336	336	336
MM_RS11260	MM_RS11260	273	273	273	273	273	273	273	273
MM_RS11265	MM_RS11265	780	780	780	780	780	780	780	780
MM_RS11270	MM_RS11270	1062	1062	1062	1062	1062	1062	1062	1062
MM_RS11275	MM_RS11275	1641	1641	1641	1641	1641	1641	1641	1641
MM_RS11280	MM_RS11280	663	663	663	663	663	663	663	663
MM_RS11285	MM_RS11285	2394	2394	2394	2394	2394	2394	2394	2394
MM_RS11290	MM_RS11290	375	375	375	375	375	375	375	375
MM_RS11295	MM_RS11295	573	573	573	573	573	573	573	573
MM_RS11300	MM_RS11300	939	939	939	939	939	939	939	939
MM_RS11305	MM_RS11305	1158	1158	1158	1158	1158	1158	1158	1158
MM_RS11310	MM_RS11310	108.001	108.001	108.001	108.001	108.001	108.001	108.001	108.001
MM_RS11315	MM_RS11315	408	408	408	408	408	408	408	408
MM_RS11320	MM_RS11320	3996	3996	3996	3996	3996	3996	3996	3996
MM_RS11325	MM_RS11325	459	459	459	459	459	459	459	459
MM_RS11330	MM_RS11330	630	630	630	630	630	630	630	630
MM_RS11335	MM_RS11335	450	450	450	450	450	450	450	450
MM_RS11340	MM_RS11340	399	399	399	399	399	399	399	399
MM_RS11350	MM_RS11350	681	681	681	681	681	681	681	681
MM_RS11355	MM_RS11355	333	333	333	333	333	333	333	333
MM_RS11360	MM_RS11360	1335	1335	1335	1335	1335	1335	1335	1335
MM_RS11365	MM_RS11365	1704	1704	1704	1704	1704	1704	1704	1704
MM_RS11370	MM_RS11370	3063	3063	3063	3063	3063	3063	3063	3063
MM_RS11375	MM_RS11375	849	849	849	849	849	849	849	849
MM_RS11380	MM_RS11380	660	660	660	660	660	660	660	660
MM_RS11385	MM_RS11385	648	648	648	648	648	648	648	648
MM_RS11390	MM_RS11390	1368	1368	1368	1368	1368	1368	1368	1368
MM_RS11395	MM_RS11395	1005	1005	1005	1005	1005	1005	1005	1005
MM_RS11400	MM_RS11400	471	471	471	471	471	471	471	471
MM_RS11405	MM_RS11405	795	795	795	795	795	795	795	795
MM_RS11410	MM_RS11410	180	180	180	180	180	180	180	180
MM_RS11415	MM_RS11415	885	885	885	885	885	885	885	885
MM_RS11420	MM_RS11420	3096	3096	3096	3096	3096	3096	3096	3096
MM_RS11425	MM_RS11425	702	702	702	702	702	702	702	702
MM_RS11430	MM_RS11430	324	324	324	324	324	324	324	324
MM_RS11435	MM_RS11435	72.149	72.149	72.149	72.149	72.149	72.149	72.149	72.149
MM_RS11440	MM_RS11440	1353	1353	1353	1353	1353	1353	1353	1353
MM_RS11445	MM_RS11445	1317	1317	1317	1317	1317	1317	1317	1317
MM_RS11450	MM_RS11450	2349	2349	2349	2349	2349	2349	2349	2349
MM_RS11455	MM_RS11455	1656	1656	1656	1656	1656	1656	1656	1656
MM_RS11460	MM_RS11460	1002	1002	1002	1002	1002	1002	1002	1002
MM_RS11470	MM_RS11470	1365	1365	1365	1365	1365	1365	1365	1365
MM_RS11475	MM_RS11475	612	612	612	612	612	612	612	612
MM_RS11480	MM_RS11480	564	564	564	564	564	564	564	564
MM_RS11485	MM_RS11485	777	777	777	777	777	777	777	777
MM_RS11490	MM_RS11490	957	957	957	957	957	957	957	957
MM_RS11495	MM_RS11495	438	438	438	438	438	438	438	438
MM_RS11500	MM_RS11500	744	744	744	744	744	744	744	744
MM_RS11505	MM_RS11505	792	792	792	792	792	792	792	792
MM_RS11510	MM_RS11510	1023	1023	1023	1023	1023	1023	1023	1023
MM_RS11515	MM_RS11515	978	978	978	978	978	978	978	978
MM_RS11520	MM_RS11520	480	480	480	480	480	480	480	480
MM_RS11525	MM_RS11525	1389	1389	1389	1389	1389	1389	1389	1389
MM_RS11535	MM_RS11535	288	288	288	288	288	288	288	288
MM_RS11540	MM_RS11540	1110	1110	1110	1110	1110	1110	1110	1110
MM_RS11545	MM_RS11545	792	792	792	792	792	792	792	792
MM_RS11550	MM_RS11550	688	688	688	688	688	688	688	688
MM_RS11555	MM_RS11555	672	672	672	672	672	672	672	672
MM_RS11560	MM_RS11560	153	153	153	153	153	153	153	153
MM_RS11565	MM_RS11565	390	390	390	390	390	390	390	390
MM_RS11570	MM_RS11570	1353	1353	1353	1353	1353	1353	1353	1353
MM_RS11575	MM_RS11575	1371	1371	1371	1371	1371	1371	1371	1371
MM_RS11580	MM_RS11580	1437	1437	1437	1437	1437	1437	1437	1437
