tx	gene_id	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
unassigned_transcript_1509	MM_RS07410	3.363443	2.352426	15.756035	6.204398	0.047077	0.142804	0.201925	0.262765
unassigned_transcript_1510	MM_RS07415	1.243776	1.971193	1.558415	1.038601	0.056927	0.130875	0.099138	0.127705
unassigned_transcript_1511	MM_RS17790	74.012236	74.644451	6.265465	6.775399	0.718328	2.873077	0.172108	0.339744
unassigned_transcript_1512	MM_RS07430	37.753195	26.413658	4.600753	7.323094	0.397079	1.81918	0.986583	1.223735
unassigned_transcript_1513	MM_RS07435	18.115527	12.550706	8.605887	4.557524	1.09738	1.437888	1.352799	1.324535
unassigned_transcript_1514	MM_RS07440	2.960457	1.762945	1.434623	1.093377	0.178976	0.302477	0.591029	0.226715
unassigned_transcript_1515	MM_RS07445	8.14622	8.891498	14.535137	4.405607	0.245846	0.547415	0.615391	0.501643
unassigned_transcript_1516	MM_RS07450	4.63706	4.412481	2.214672	0.681847	0.5839	1.256675	0.413242	0.224434
unassigned_transcript_1517	MM_RS07455	8.527513	4.614307	2.392658	0.992991	0.473694	1.112274	0.352966	0.181013
unassigned_transcript_1518	MM_RS07460	9.732303	5.838303	2.420769	0.707975	0.730216	0.912041	0.29808	0.164029
unassigned_transcript_1519	MM_RS07465	27.237988	16.321792	4.970957	1.792739	1.892378	3.609238	1.037048	0.553252
unassigned_transcript_1520	MM_RS07470	0.248763	0	0	0	0	0.087798	0	0.055075
unassigned_transcript_1521	MM_RS07475	1.528084	2.931848	2.122113	0.50977	0.02549	0.173974	0.090786	0.050928
unassigned_transcript_1522	MM_RS07480	6.346538	8.67589	4.034331	2.28854	0.050311	0.327828	0.090302	0.06647
unassigned_transcript_1523	MM_RS07485	9.691623	10.232719	7.260977	4.773988	0.122303	0.289134	0.135329	0.112066
unassigned_transcript_1524	MM_RS07490	1.016646	0.807805	1.151668	0.283368	0.088376	0.127853	0.091642	0.082788
unassigned_transcript_1525	MM_RS07495	6.768143	4.241347	3.670622	1.166332	0.124231	0.142804	0.18029	0.204041
unassigned_transcript_1526	MM_RS19535	2.53376	2.329264	1.677867	0.678261	0.128288	0.183456	0.164235	0.163901
unassigned_transcript_1527	MM_RS07510	5.662799	10.379988	4.076649	1.748602	3.411788	9.501412	2.878933	4.971492
unassigned_transcript_1528	MM_RS07515	6.912469	13.230242	5.768052	2.918348	0.570523	1.213372	0.647437	0.939802
unassigned_transcript_1529	MM_RS07520	119.605381	192.12811	26.160548	28.754828	55.019577	75.134676	30.6515	53.333557
unassigned_transcript_1530	MM_RS07525	210.359314	240.694741	58.042874	139.363164	3.423884	5.483505	2.564525	4.032732
unassigned_transcript_1531	MM_RS07530	3.585464	2.270587	1.980629	1.114956	0.242518	0.516042	0.199958	0.271452
unassigned_transcript_1532	MM_RS07535	2.302243	1.644171	1.697485	1.468279	0.056911	0.115766	0.075385	0.085359
unassigned_transcript_1533	MM_RS07540	11.940617	13.649201	2.086893	0.887108	1.953697	2.699793	0.95327	1.450299
unassigned_transcript_1534	MM_RS17800	19.639761	4.629383	1.436858	0.795874	0.021639	0.078769	0.099446	0.098821
unassigned_transcript_1535	MM_RS07545	1.757831	0.78414	1.028833	0.052238	0.028406	0.180952	0.078327	0.043242
unassigned_transcript_1536	MM_RS07550	2.345577	1.197329	1.070011	0.61736	0.234856	0.372895	0.277445	0.210964
unassigned_transcript_1537	MM_RS07560	0.785287	0.613886	0.425455	0.1238	0.513912	0.270939	0.204801	0.332697
unassigned_transcript_1538	MM_RS07565	244.455838	162.710871	147.538304	96.100135	13.890737	7.481744	35.206337	8.88484
unassigned_transcript_1539	MM_RS07570	0.237646	0.192856	0.086332	0.017534	0.031782	0.079536	0.018988	0.050799
unassigned_transcript_1540	MM_RS17805	0.401205	0.336116	0.092317	0.030025	0.013964	0.019968	0.025668	0.019738
unassigned_transcript_1541	MM_RS07585	0.980881	1.312666	0.746324	0.507196	0.028531	0.121167	0.017483	0.130297
unassigned_transcript_1542	MM_RS07590	1.139955	0.872638	0.340464	0.100375	0.084602	0.106793	0.052676	0.072702
unassigned_transcript_1543	MM_RS07595	2.856956	2.731381	4.206113	3.887645	0.206869	0.406169	0.237023	0.519815
unassigned_transcript_1544	MM_RS07600	1.799948	2.245599	3.913631	1.736638	0.080221	0.251084	0.329859	0.368493
unassigned_transcript_1545	MM_RS07605	2.170633	1.579699	1.307587	0.258022	0.147692	0.309129	0.332583	0.269791
unassigned_transcript_1546	MM_RS07610	4.126169	5.360723	2.012488	0.900614	0.248318	0.338963	0.297974	0.414754
unassigned_transcript_1547	MM_RS07615	3.674554	2.269619	2.437075	0.556019	0.100784	0.249404	0.125137	0.129196
unassigned_transcript_1548	MM_RS07620	22.55258	16.438963	38.038883	14.757029	1.009232	2.52007	1.941951	2.529292
unassigned_transcript_1549	MM_RS07625	23.806942	14.800314	48.961999	39.02304	0.617569	1.234563	2.05182	1.918726
unassigned_transcript_1550	MM_RS07630	1.718359	1.574607	0.974545	0.352705	0.073618	0.112833	0.023148	0.058982
unassigned_transcript_1551	MM_RS07635	3.286707	3.398791	1.535043	0.790257	0.193136	0.395457	0.239647	0.253578
unassigned_transcript_1552	MM_RS07640	1.12358	0.852397	0.503392	0.290797	0.063976	0.128524	0.041605	0.067069
unassigned_transcript_1553	MM_RS07645	1.501532	1.262755	0.585883	0.447678	0.12888	0.152035	0.105295	0.138059
unassigned_transcript_1554	MM_RS07650	0.524902	0.351225	0.170676	0	0	0.015438	0	0.025824
unassigned_transcript_1555	MM_RS19155	1.991209	0.751593	0.298827	0.218486	0.059405	0.02703	0	0.022607
unassigned_transcript_1556	MM_RS19160	0.140308	0	0.054747	0	0.081625	0.02476	0.050016	0.020709
unassigned_transcript_1557	MM_RS19165	3.761804	3.775681	3.302592	2.347606	0.18237	0.165961	0	0.138807
unassigned_transcript_1558	MM_RS07660	3.416737	1.790671	0.929716	0.513026	0.116239	0.190405	0.1656	0.214547
unassigned_transcript_1559	MM_RS07665	5.598953	6.241332	12.698314	4.14925	0.084823	0.293326	0.467778	0.258245
unassigned_transcript_1560	MM_RS07670	5.832095	3.138823	7.782581	7.831391	0.21615	0.37256	0.467727	0.646631
unassigned_transcript_1561	MM_RS07675	1.547291	1.797771	1.807337	0.998845	0.063403	0.13463	0.124321	0.156035
unassigned_transcript_1562	MM_RS07680	1.814092	1.656462	0.777237	0.147988	0.039087	0.125542	0.01268	0.0455
unassigned_transcript_1563	MM_RS07685	8.638376	10.26287	12.172935	2.765378	0.454403	0.68334	0.612324	0.328273
unassigned_transcript_1564	MM_RS07690	17.530869	24.086848	11.959819	3.830666	0.349953	1.405292	1.245758	0.710291
unassigned_transcript_1565	MM_RS07695	1.13048	1.911347	2.074696	0.551051	0.077279	0.13491	0.239179	0.206467
unassigned_transcript_1566	MM_RS07700	1.707661	1.313189	0.512165	0.099979	0.274307	0.589207	0.106755	0.291543
unassigned_transcript_1567	MM_RS07705	7.335139	11.834888	12.44868	5.686882	0.28011	0.855053	0.837838	0.417063
unassigned_transcript_1568	MM_RS07710	3.169597	3.285082	1.15502	0.489186	0.205342	0.575463	0.15013	0.220229
unassigned_transcript_1569	MM_RS07715	6.606321	4.469629	4.483685	1.243504	0.376616	0.760756	0.445809	0.581993
unassigned_transcript_1570	MM_RS07720	1.180008	0.889502	2.733001	1.123423	0.03149	0.074506	0.148574	0.131023
unassigned_transcript_1571	MM_RS07725	6.121979	3.986511	5.930654	1.10412	0.463947	0.670558	1.1664	0.986668
unassigned_transcript_1572	MM_RS07730	4.119702	3.229166	3.335494	2.870028	0.536392	0.589391	0.521859	0.653656
unassigned_transcript_1573	MM_RS07735	7.430475	6.629231	5.328163	5.009788	0.332906	0.455585	0.450799	0.448742
unassigned_transcript_1574	MM_RS07740	3.531176	4.87284	2.628823	2.127416	0.136852	0.156088	0.129138	0.091662
unassigned_transcript_1575	MM_RS07745	1.819437	2.393887	0.615717	0.24529	0.058846	0.096393	0.021635	0.074649
unassigned_transcript_1576	MM_RS07750	34434.309096	36273.93809	39428.746115	32025.451661	2374.466394	4278.25677	2447.518339	4794.685519
unassigned_transcript_1577	MM_RS07755	1098.328322	1569.241692	2234.98888	795.214153	655.735439	792.906153	606.85629	800.228917
unassigned_transcript_1578	MM_RS07760	33.296569	31.195575	14.833834	13.087664	0.451435	0.947662	0.319047	0.386037
unassigned_transcript_1579	MM_RS07765	5.799462	5.739634	3.710091	2.452903	0.345231	0.587876	0.502409	0.563353
unassigned_transcript_1580	MM_RS07770	9.497124	8.299144	7.020283	3.662143	0.541664	1.101838	0.530072	0.783324
unassigned_transcript_1581	MM_RS07775	20.948726	11.917532	12.870247	4.405878	0.291745	0.800507	0.195018	0.504671
unassigned_transcript_1582	MM_RS07780	3.828423	2.8219	1.230994	0.767585	0.350488	0.600212	0.216714	0.23039
unassigned_transcript_1583	MM_RS07785	0.575481	0.468941	0.643309	0.207667	0.027865	0.049381	0.064702	0.070324
unassigned_transcript_1584	MM_RS07790	0.812352	0.95333	0.531537	0.24958	0.099365	0.094835	0.173747	0.09592
unassigned_transcript_1585	MM_RS07795	0.520998	0.454146	0.4698	0.145851	0.01133	0.045367	0.068732	0.062091
unassigned_transcript_1586	MM_RS07800	0.539627	0.401673	0.227168	0.176786	0.045239	0.020584	0.04158	0.030129
unassigned_transcript_1587	MM_RS07805	3.208515	2.976529	2.459545	2.136481	0.115628	0.370789	0.19737	0.381366
unassigned_transcript_1588	MM_RS07810	0.799995	0.736488	0.451418	0.109725	0.023867	0.052126	0.04826	0.027248
unassigned_transcript_1589	MM_RS07815	1.525158	1.346745	0.910824	0.110991	0.168994	0.33504	0.171969	0.303191
unassigned_transcript_1590	MM_RS17810	0.287489	0.330842	0.20777	0.045565	0.020648	0.028185	0.032262	0.040861
unassigned_transcript_1591	MM_RS07825	0.515724	0.635713	0.171607	0.084737	0.013311	0.031682	0.022588	0.020264
unassigned_transcript_1592	MM_RS07830	0.362464	0.286462	0.163769	0.090712	0.011099	0.028056	0.030603	0.030974
unassigned_transcript_1593	MM_RS07835	6.219758	4.634018	5.331076	1.38584	0.195242	0.395202	0.404186	0.322207
unassigned_transcript_1594	MM_RS18365	311.885656	380.231881	121.207269	86.274166	7.025052	11.242808	8.609215	10.816859
unassigned_transcript_1595	MM_RS07840	6.840978	7.102023	5.095902	5.145227	6.753521	12.138092	7.670499	16.705975
unassigned_transcript_1596	MM_RS07845	0.705792	0.803391	0.674238	0.216975	0.014158	0.034359	0.008676	0.014369
unassigned_transcript_1597	MM_RS07850	4.870489	3.954	1.16771	0.863036	0.181855	0.341662	0.107837	0.147345
unassigned_transcript_1598	MM_RS07855	3.852781	3.050974	0.380021	0.337099	0.174976	0.460006	0.056161	0.126838
unassigned_transcript_1599	MM_RS07860	6.73869	6.336659	4.127731	4.596979	0.355535	0.5569	0.46993	0.447821
unassigned_transcript_1600	MM_RS07865	2.709045	2.753618	2.016929	1.136549	0.100431	0.179757	0.150889	0.177872
unassigned_transcript_1601	MM_RS07870	4.137114	2.524747	1.816044	1.222607	0.250706	0.410667	0.242378	0.308138
unassigned_transcript_1602	MM_RS07875	5.996799	7.266382	8.695251	4.872393	0.350187	0.625331	0.346157	0.382204
unassigned_transcript_1603	MM_RS07880	3.320541	2.759609	2.72868	1.696733	0.208631	0.378083	0.13886	0.198494
unassigned_transcript_1604	MM_RS07885	5.102687	4.501183	2.884945	1.754671	0.163234	0.401229	0.092804	0.172914
unassigned_transcript_1605	MM_RS07890	10.493508	5.336089	9.311602	8.604495	0.22359	0.434945	0.53168	0.850904
unassigned_transcript_1606	MM_RS07895	2.722355	2.897708	3.937284	2.4858	0.140983	0.225005	0.209674	0.134268
unassigned_transcript_1607	MM_RS18370	0	0.293089	0	0	0	0	0	0.048487
unassigned_transcript_1608	MM_RS07900	5.914561	4.997097	1.130757	0.350523	0.420653	1.09159	0.178214	0.210112
unassigned_transcript_1609	MM_RS07905	0.850637	0.722504	0.712894	0.359069	0.063488	0.090479	0.104596	0.128556
unassigned_transcript_1610	MM_RS07910	1.768563	0.935058	1.285265	0.767897	0.064981	0.09688	0.077517	0.095761
unassigned_transcript_1611	MM_RS18815	0.115559	0.360842	0.360719	0.041209	0.022409	0.244711	0.205965	0.562848
unassigned_transcript_1612	MM_RS07915	2.48993	1.695633	1.47675	0.834653	0.06116	0.143536	0.174558	0.122501
unassigned_transcript_1613	MM_RS07920	2.182461	1.837998	0.789383	0.214246	1.081819	1.068866	0.236017	0.291358
unassigned_transcript_1614	MM_RS07925	545.812531	661.498051	368.208292	377.556839	200.845824	310.426707	302.397099	195.090617
unassigned_transcript_1615	MM_RS07930	3.559592	3.510933	1.410073	0.806434	0.240759	0.379506	0.209433	0.134164
unassigned_transcript_1616	MM_RS07935	7.062346	6.103899	6.38066	1.251749	0.35053	0.790058	0.412092	0.570824
unassigned_transcript_1617	MM_RS07940	3.103428	4.341318	3.359338	1.190008	0.174719	0.418106	0.559086	0.339846
unassigned_transcript_1618	MM_RS07945	3.229295	2.081689	3.139959	1.341147	0.121085	0.168452	0.198279	0.092161
unassigned_transcript_1619	MM_RS07950	6.562902	2.724485	1.857822	0.642459	0.437657	0.625368	0.358155	0.530352
unassigned_transcript_1620	MM_RS19170	4.489871	3.88054	2.244626	2.701896	1.305996	2.673989	2.375743	4.576685
unassigned_transcript_1621	MM_RS07955	17.580252	10.415787	16.882704	33.479241	1.180157	1.435527	1.748074	2.716226
unassigned_transcript_1622	MM_RS07960	67.382428	50.830591	81.080268	123.886949	6.36673	6.685246	12.653957	14.516997
unassigned_transcript_1623	MM_RS07965	48.496229	27.33889	59.228438	115.17797	2.406988	3.901682	4.401607	7.919704
unassigned_transcript_1624	MM_RS07970	20.368882	17.519554	22.119201	36.913666	0.920178	1.773461	2.132523	3.171694
unassigned_transcript_1625	MM_RS07975	49.321711	27.079421	39.17471	70.843176	1.659662	3.243344	2.47395	5.96789
unassigned_transcript_1626	MM_RS07980	18.648423	12.975527	16.065716	29.895505	0.924263	1.475204	1.325878	2.686825
unassigned_transcript_1627	MM_RS07985	16.08792	8.541475	14.973892	16.533588	0.652676	0.954868	0.944327	2.029865
unassigned_transcript_1628	MM_RS07990	34.235159	28.046999	27.285964	13.697782	1.065797	1.500842	1.05431	1.806102
unassigned_transcript_1629	MM_RS07995	2.000998	2.034633	1.188377	0.435489	0.693315	0.353115	0.28322	0.451696
unassigned_transcript_1630	MM_RS08000	3.017001	1.815932	2.254151	2.238183	0.16703	0.203314	0.147655	0.147375
unassigned_transcript_1631	MM_RS17815	2.36076	1.053097	2.149338	0.561244	0.762987	3.888287	0.280513	1.974487
unassigned_transcript_1632	MM_RS08005	3.37085	5.706025	2.499888	1.003053	0.16017	0.260002	0.218835	0.256999
unassigned_transcript_1633	MM_RS08010	2.001773	1.683399	6.747131	8.190267	0.057814	0.146562	0.16321	0.513901
unassigned_transcript_1634	MM_RS08015	1.077233	1.168464	4.278757	3.109634	0.066573	0.174827	0.300702	0.495128
unassigned_transcript_1635	MM_RS08020	1.768782	3.156534	4.189067	2.989641	0.129955	0.293724	0.381757	0.665237
unassigned_transcript_1636	MM_RS08025	0.946173	1.5476	2.111493	0.662987	0.083692	0.137678	0.204144	0.200902
unassigned_transcript_1637	MM_RS08030	3.674843	3.576301	2.087681	0.509253	0.247385	0.409931	0.230772	0.278222
unassigned_transcript_1638	MM_RS08035	4.867238	3.883682	3.701925	1.373228	0.400425	0.581064	0.328253	0.337723
unassigned_transcript_1639	MM_RS08040	11.578174	11.579233	12.071459	8.657306	0.277633	0.450382	0.321749	0.431817
unassigned_transcript_1640	MM_RS08045	7.462817	5.575144	1.684	0.865724	0.156922	0.460143	0.144231	0.331772
unassigned_transcript_1641	MM_RS08050	4.739272	3.974084	3.959562	1.592652	0.315171	0.50373	0.462517	0.497914
unassigned_transcript_1642	MM_RS08055	0.216999	0.112933	0.084671	0.025795	0.07364	0.041485	0.064461	0.045373
unassigned_transcript_1643	MM_RS08060	9.373285	5.692245	3.218798	3.347046	0.259317	0.388162	0.069053	0.252712
unassigned_transcript_1644	MM_RS08065	0.755279	0.34494	0.364869	0.141082	0.156923	0.126937	0.096155	0.124747
unassigned_transcript_1645	MM_RS08070	0.536634	0.509079	0.540103	0.151883	0.006194	0.015032	0.026569	0.034574
unassigned_transcript_1646	MM_RS08075	5.128609	6.207037	4.445138	3.350486	0.146733	0.378338	0.427077	0.316435
unassigned_transcript_1647	MM_RS08080	5.787201	6.718908	8.624188	9.211141	0.116239	0.307726	0.242815	0.252551
unassigned_transcript_1648	MM_RS08085	4.96024	7.182272	8.019431	7.734939	0.1009	0.385437	0.442133	0.350056
unassigned_transcript_1649	MM_RS08090	9.074135	9.378807	14.965873	15.913988	0.196975	0.664427	0.639691	0.621681
unassigned_transcript_1650	MM_RS08095	4.005675	7.382108	9.314697	14.082551	0.156923	0.635478	0.454332	0.633026
unassigned_transcript_1651	MM_RS08100	2.91659	3.466944	4.943499	7.127248	0.14875	0.467088	0.533359	0.527521
unassigned_transcript_1652	MM_RS08105	4.704809	3.963189	1.674212	0.899286	0.094884	0.305534	0.053668	0.211101
unassigned_transcript_1653	MM_RS08110	0.708031	0.498688	0.157867	0.03607	0	0.053548	0.072112	0.014929
unassigned_transcript_1654	MM_RS08115	4.822994	11.327655	1.086188	1.402484	0.229108	0.48839	0.083655	0.131383
unassigned_transcript_1655	MM_RS08120	2.229619	1.883221	1.722945	0.782992	0.046089	0.157783	0.098844	0.088535
unassigned_transcript_1656	MM_RS08125	0.593892	0.087069	0.716027	1.58946	0.083983	0.046696	0.101789	0.20334
unassigned_transcript_1657	MM_RS08130	8.792145	7.409382	2.804308	0.745053	2.01147	3.484417	0.49039	0.940309
unassigned_transcript_1658	MM_RS08135	1.156039	0.917727	0.532268	0.317435	0.035868	0.051001	0.037088	0.052894
unassigned_transcript_1659	MM_RS18375	19.290362	40.372838	7.140913	4.056903	0.575498	1.571151	1.675025	1.606103
unassigned_transcript_1660	MM_RS08140	1.981211	1.667175	1.769311	1.29362	0.075756	0.147728	0.119365	0.102964
unassigned_transcript_1661	MM_RS08145	3.539424	3.495127	2.425687	2.222312	0.14959	0.232223	0.137492	0.171903
unassigned_transcript_1662	MM_RS08150	1.245784	1.129177	0.943103	0.558168	0.04749	0.157836	0.098685	0.147727
unassigned_transcript_1663	MM_RS08155	1.187137	0.843943	0.95735	0.45329	0.042993	0.206055	0.052688	0.119984
unassigned_transcript_1664	MM_RS08160	1.814411	2.887866	1.682125	0.962786	0.084443	0.37398	0.178512	0.149968
unassigned_transcript_1665	MM_RS08165	2.618056	2.75466	1.294482	0.598258	0.225816	0.421446	0.239215	0.247617
unassigned_transcript_1666	MM_RS08170	4.832568	3.719827	1.387532	0.853537	0.194496	0.33388	0.231584	0.144672
unassigned_transcript_1667	MM_RS08175	5.519915	2.825724	1.182392	0.540314	0.173617	0.303838	0.0491	0.091485
unassigned_transcript_1668	MM_RS08180	4.945997	2.922522	0.697181	0.24933	0.175754	0.269614	0.078462	0.072619
unassigned_transcript_1669	MM_RS08185	7.093734	6.062371	1.940949	4.948245	0.023077	0.117603	0.016969	0.056206
unassigned_transcript_1670	MM_RS08190	2.704253	1.637905	1.039185	0.584459	0.0874	0.144612	0.182572	0.145141
unassigned_transcript_1671	MM_RS08195	0.764975	0.525849	0.562299	0.265649	0.051591	0.075119	0.069548	0.090315
unassigned_transcript_1672	MM_RS08200	0.806539	0.621227	0.916836	0.603998	0.021896	0.056932	0.070918	0.073012
unassigned_transcript_1673	MM_RS08205	5.991027	5.697506	7.221876	3.421695	0.16562	0.421874	0.313488	0.433152
unassigned_transcript_1674	MM_RS08210	1.371566	1.660691	3.058123	0.349365	0.569937	0.449502	0.244461	2.024378
unassigned_transcript_1675	MM_RS08215	77.506723	78.570235	47.305457	53.821044	1.870398	4.927458	2.266923	2.538376
unassigned_transcript_1676	MM_RS08220	4.503251	4.252888	5.390747	2.492255	0.313846	0.511498	0.912597	0.542904
unassigned_transcript_1677	MM_RS08225	7.628159	11.588625	7.322671	2.919719	0.763847	1.79555	1.845325	1.485959
unassigned_transcript_1678	MM_RS08230	3.26011	2.959135	3.692213	1.427802	0.24714	0.736411	0.337715	0.412834
unassigned_transcript_1679	MM_RS08235	5.2918	5.221491	7.890263	2.308615	0.084633	0.391507	0.168541	0.386499
unassigned_transcript_1680	MM_RS08240	32.344597	24.232661	3.358458	6.471118	0.527833	1.051556	1.009626	0.553762
unassigned_transcript_1681	MM_RS08245	0.82264	0.319101	1.660753	2.927222	0.013872	0.018935	1.405667	0.263953
unassigned_transcript_1682	MM_RS08250	0.942391	0.164499	1.294985	4.851014	0.178773	0.206072	1.394854	0.671276
unassigned_transcript_1683	MM_RS08255	1.392624	0.497112	2.951918	7.462732	0.029195	0.026568	0.650722	0.172214
unassigned_transcript_1684	MM_RS08260	0.172845	0.105141	0.091967	0.128879	0.033518	0.044366	0.056013	0.053342
unassigned_transcript_1685	MM_RS08270	1.825949	1.240155	0.874391	0.25158	0.032189	0.058586	0.044379	0.030625
unassigned_transcript_1686	MM_RS08275	0.816163	0.159864	1.106036	3.981535	0.03542	0.036313	1.193007	0.358316
unassigned_transcript_1687	MM_RS08285	0.421151	0.302374	0.270153	1.00019	0.038055	0.093387	0.173315	0.054675
unassigned_transcript_1688	MM_RS08290	7.350856	7.842487	6.604489	5.254504	0.117692	0.547415	0.120194	0.179158
unassigned_transcript_1689	MM_RS08295	15.380471	15.838444	7.256273	5.52156	0.191906	0.462066	0.268254	0.225184
unassigned_transcript_1690	MM_RS08300	1.626053	0.745693	0.527736	0.205933	0.165027	0.362038	0.105635	0.190653
unassigned_transcript_1691	MM_RS08305	10.501177	8.347121	2.266564	2.232556	0.226261	0.338744	0.207963	0.144438
unassigned_transcript_1692	MM_RS08310	12.577728	10.811466	3.572513	1.440136	0.125539	0.293698	0.13187	0.086451
unassigned_transcript_1693	MM_RS08315	1.1453	2.096888	0.601341	0.246288	0.033566	0.058038	0.058618	0.069317
unassigned_transcript_1694	MM_RS08320	0.522731	0.246635	0.470687	0.19358	0.017544	0.030157	0.01075	0.032642
unassigned_transcript_1695	MM_RS08325	1.665368	1.634885	0.803071	0.393666	0.085265	0.16344	0.095043	0.198835
unassigned_transcript_1696	MM_RS08330	3.970079	7.741033	6.294456	4.240825	0.085284	0.288712	0.090929	0.257053
unassigned_transcript_1697	MM_RS08335	0.733778	0.580375	0.097076	0.130836	0.005738	0.048036	0.008452	0.016595
unassigned_transcript_1698	MM_RS08340	0.674356	0.230628	0.061396	0.024048	0.004359	0.027767	0.008013	0.013271
unassigned_transcript_1699	MM_RS08345	1.584501	1.423738	1.051036	0.718415	0.039505	0.055923	0.052448	0.07016
unassigned_transcript_1700	MM_RS08350	1.177901	0.881347	0.807023	0.936014	0.028777	0.055649	0.026449	0.032854
unassigned_transcript_1701	MM_RS08355	1.980434	2.293306	2.091681	1.096853	0.147692	0.320501	0.326317	0.287518
unassigned_transcript_1702	MM_RS08360	2.164158	2.52956	1.906106	0.818328	0.151949	0.284785	0.266019	0.210653
unassigned_transcript_1703	MM_RS08365	8.16408	7.692138	6.931467	5.913364	0.63412	1.013762	0.90379	0.86909
unassigned_transcript_1704	MM_RS08370	434.387033	471.829478	277.500035	847.638329	8.745181	26.802187	18.939943	35.882326
unassigned_transcript_1705	MM_RS08375	0.436818	0.733056	0.681768	0.077886	0.042353	0.077085	0	0.064473
unassigned_transcript_1706	MM_RS08380	53.68693	32.837861	17.198746	6.424919	0.260552	0.581993	0.195938	0.315499
unassigned_transcript_1707	MM_RS08385	2.908908	2.533961	2.332028	2.221853	0.114872	0.151204	0.115009	0.134271
unassigned_transcript_1708	MM_RS08390	15.919092	13.326544	6.82511	3.86249	0.398344	0.307578	0.266275	0.156189
unassigned_transcript_1709	MM_RS08400	1.175769	0	0	0	0	0	0	0
unassigned_transcript_1710	MM_RS08405	16.938819	27.309298	8.534513	12.237901	0.566752	1.170161	0.380885	0.575162
unassigned_transcript_1711	MM_RS08410	3.845264	3.157616	2.588722	0.88415	0.2582	0.380811	0.222997	0.210077
unassigned_transcript_1712	MM_RS08415	17.595348	17.297622	23.286042	12.024917	0.429019	0.888267	0.680141	0.731973
unassigned_transcript_1713	MM_RS08420	5.386004	4.201609	4.782873	2.696538	0.236671	0.229423	0.316838	0.32503
unassigned_transcript_1714	MM_RS08425	0.775773	0.5725	0.632469	0.518135	0.030666	0.0375	0.036994	0.056164
unassigned_transcript_1715	MM_RS08435	1.984348	1.570463	0.735671	0.142801	0.18119	0.285608	0.145719	0.103432
unassigned_transcript_1716	MM_RS08440	1.341613	0.731472	0.938948	0.683472	0.061943	0.15032	0.087298	0.207446
unassigned_transcript_1717	MM_RS08445	11.317537	7.550758	2.080786	0.440132	0.334167	0.599982	0.174324	0.161543
unassigned_transcript_1718	MM_RS08455	1.801331	1.068685	1.423562	0.482592	0.083338	0.108111	0.19068	0.125512
unassigned_transcript_1719	MM_RS08460	4.126169	7.701173	2.928517	1.002091	0.3035	0.809746	0.52621	0.309753
unassigned_transcript_1720	MM_RS08465	7.859925	10.820165	4.056175	2.059487	0.716745	1.059915	0.658779	1.193358
unassigned_transcript_1721	MM_RS08470	2.43247	2.238327	0.575454	0.696683	0.434557	0.837861	0.242378	0.395773
unassigned_transcript_1722	MM_RS08475	1.628127	1.341719	0.421004	0.255347	0.091301	0.211177	0.041958	0.065148
unassigned_transcript_1723	MM_RS08480	0.669705	0.288787	0.20905	0.015921	0.017316	0.015758	0.039788	0.013179
unassigned_transcript_1724	MM_RS08485	0.253875	0.107645	0.084201	0.018107	0	0.00224	0.004525	0.016862
unassigned_transcript_1725	MM_RS08490	0.217404	0.193961	0.197934	0.025843	0.19674	0.140673	0.116247	0.103395
unassigned_transcript_1726	MM_RS08495	0.028646	0.121393	0.072651	0.005108	0.030551	0.053078	0.010211	0.067647
unassigned_transcript_1727	MM_RS08500	0.296188	0.184282	0.181609	0.041495	0.006154	0.022401	0.028281	0.053084
unassigned_transcript_1728	MM_RS08505	0.762571	0.388109	0.503744	0.175148	0.121547	0.069338	0.107549	0.101488
unassigned_transcript_1729	MM_RS08510	0.415432	0.173735	0.493047	0.148146	0.03021	0.027853	0.107981	0.060039
unassigned_transcript_1730	MM_RS08515	0.526364	0.372365	0.393325	0.123818	0.023891	0.031624	0.019963	0.041328
unassigned_transcript_1731	MM_RS08520	1.299123	0.722001	0.292911	0.103151	0.046743	0.096013	0.033143	0.026429
unassigned_transcript_1732	MM_RS08525	0.359438	1.656844	0.280499	0.042726	0	0.06343	0	0.035368
unassigned_transcript_1733	MM_RS08530	55.311694	33.458055	172.359048	337.177531	0.64844	1.422198	4.089309	7.21796
unassigned_transcript_1734	MM_RS08535	52.545062	30.958392	114.433847	186.211614	1.931132	1.978757	11.034859	10.918801
unassigned_transcript_1735	MM_RS08545	10.461314	14.006827	12.691113	3.200833	0.348718	1.170027	1.020078	1.287862
unassigned_transcript_1736	MM_RS08550	2.147855	3.225234	5.983859	1.823159	0.105593	0.349773	0.458308	0.493383
unassigned_transcript_1737	MM_RS08555	2.078749	1.959602	2.132053	0.836792	0.051828	0.09957	0.132323	0.100811
unassigned_transcript_1738	MM_RS08560	36.003988	17.041614	20.482781	8.23284	0.852739	1.309522	0.832761	1.257523
unassigned_transcript_1739	MM_RS08565	2.021168	1.41007	1.512054	0.579863	0.058938	0.034863	0.062298	0.029159
unassigned_transcript_1740	MM_RS08570	0.410688	0.345602	0.519515	0.074932	0.020373	0.056504	0.063311	0.086395
